Name,Price,Color,Image,Link
3 Piece Embroidered Poly Organza Suit | MKS-EA25-01,"Rs.11,990",Yellow,https://www.mariab.pk/cdn/shop/files/MksEA2501YellowFront_A.jpg?v=1746027390,https://www.mariab.pk/products/mks-ea25-01-yellow
3 Piece Embroidered Lawn Suit |  DW-EA25-60,"Rs.19,990",Off,https://www.mariab.pk/cdn/shop/files/DW_EA_25_60_Blue_Front_A.jpg?v=1746773711,https://www.mariab.pk/products/dw-ea25-60-off-white-and-blue
3 Piece Embroidered Suit | SF-EF23-08R1,"Rs.30,990",Not Available,https://www.mariab.pk/cdn/shop/files/SF-EF23-08-Maroon_3ddcdff7-9160-4ac3-b147-9cbf34ba0903.jpg?v=1746013058,https://www.mariab.pk/products/sf-ef23-08r1-maroon
3 Piece Embroidered Poly Organza Suit | MKS-EA25-42/A,"Rs.14,990",Pink,https://www.mariab.pk/cdn/shop/files/MksEa2542PinkFront_A.jpg?v=1746013180,https://www.mariab.pk/products/mks-ea25-42-a-pink
3 Piece Embroidered Raw Silk Suit | MKS-EA25-30,"Rs.12,990",Blue,https://www.mariab.pk/cdn/shop/files/MKSEA2530ParpalFront_A_97718d00-0e71-47f7-803f-9318454ab17e.jpg?v=1746013241,https://www.mariab.pk/products/mks-ea25-30-blue
3 Piece Embroidered Raw Silk Suit | MKS-EA25-04,"Rs.11,990",Pink,https://www.mariab.pk/cdn/shop/files/MkSEA2504PinkFront_A.jpg?v=1746013308,https://www.mariab.pk/products/mks-ea25-04-pink
3 Piece Embroidered Poly Organza Suit | MKS-EA25-01,"Rs.11,990",Grey,https://www.mariab.pk/cdn/shop/files/MksEA2501GreyFront_A.jpg?v=1746013369,https://www.mariab.pk/products/mks-ea25-01-grey
3 Piece Embroidered Poly Organza Suit | MKS-EA25-01,"Rs.11,990",Green,https://www.mariab.pk/cdn/shop/files/MksEA2501GreenFront_A.jpg?v=1746013434,https://www.mariab.pk/products/mks-ea25-01-green
3 Piece Embroidered Lawn Suit | MKD-EA25-30,"Rs.8,990",Purple,https://www.mariab.pk/cdn/shop/files/MkdEA2530LilacFront_A.jpg?v=1746013537,https://www.mariab.pk/products/mkd-ea25-30-purple
3 Piece Printed Lawn Suit | MKD-EA25-15,"Rs.8,790",Blue,https://www.mariab.pk/cdn/shop/files/MkDEA2515BlueFront_A.jpg?v=1746013580,https://www.mariab.pk/products/mkd-ea25-15-blue
3 Piece Embroidered Lawn Suit |  DW-EA25-74,"Rs.27,990",Pink,https://www.mariab.pk/cdn/shop/files/DW_EA_25_74_Front_A.jpg?v=1746616529,https://www.mariab.pk/products/dw-ea25-74-pink
3 Piece Embroidered Dobby Suit |  DW-EA25-66,"Rs.25,490",Pink,https://www.mariab.pk/cdn/shop/files/DWEA2566PinkFront_A.jpg?v=1746013445,https://www.mariab.pk/products/dw-ea25-66-pink
3 Piece Embroidered Lawn Suit |  DW-EA25-60,"Rs.19,990",Off,https://www.mariab.pk/cdn/shop/files/DWEA2560PinkFront_A.jpg?v=1746013395,https://www.mariab.pk/products/dw-ea25-60-off-white-and-pink
3 Piece Embroidered Lawn Suit |  DW-EA25-39,"Rs.29,990",Pink,https://www.mariab.pk/cdn/shop/files/DWEA2539PinkFront_A.jpg?v=1746013329,https://www.mariab.pk/products/dw-ea25-39-pink
3 Piece Embroidered Lawn Suit |  DW-EA25-12,"Rs.23,990",Purple,https://www.mariab.pk/cdn/shop/files/DWEA2512PurpleFront_A.jpg?v=1746013270,https://www.mariab.pk/products/dw-ea25-12-purple
3 Piece Embroidered Dobby Suit |  DW-EA25-25,"Rs.26,490",Blue,https://www.mariab.pk/cdn/shop/files/DWEA2525BlueFront_A.jpg?v=1745937844,https://www.mariab.pk/products/dw-ea25-25-blue
3 Piece Embroidered Dobby Suit |  DW-EA25-05,"Rs.22,490",Green,https://www.mariab.pk/cdn/shop/files/DWEA2505GreenFront_A.jpg?v=1745937892,https://www.mariab.pk/products/dw-ea25-05-green
3 Piece Embroidered Suit | SF-EF23-08R1,"Rs.30,990",Not Available,https://www.mariab.pk/cdn/shop/files/SFEF2308GreenFront_A.jpg?v=1745937952,https://www.mariab.pk/products/sf-ef23-08r1-green
3 Piece Embroidered Suit | SF-EA23-07R1,"Rs.32,990",Not Available,https://www.mariab.pk/cdn/shop/files/SFEA2307GreenFront_5964ea7a-2c4f-4783-859c-c8dc765708f5.jpg?v=1745937998,https://www.mariab.pk/products/sf-ea23-07r1-green
3 Piece Embroidered Organza Suit | SF-EF25-37,"Rs.53,990",Off,https://www.mariab.pk/cdn/shop/files/SF_EF_25_37_Front_A.jpg?v=1746619206,https://www.mariab.pk/products/sf-ef25-37-off-white
3 Piece Embroidered Organza Suit | SF-EF25-03,"Rs.53,990",Orange,https://www.mariab.pk/cdn/shop/files/SF_Ef_25_03_Oringe_Front_A.jpg?v=1745937589,https://www.mariab.pk/products/sf-ef25-03-orange
3 Piece Embroidered Chiffon Suit | SF-EA25-03,"Rs.40,990",Black,https://www.mariab.pk/cdn/shop/files/SF_EA_25_03_Black_Front_A.jpg?v=1746773895,https://www.mariab.pk/products/sf-ea25-03-black
3 Piece Embroidered Suit | SF-EF23-16R1,"Rs.45,990",Not Available,https://www.mariab.pk/cdn/shop/files/SFEf2316R1PinkFront_A.jpg?v=1745847759,https://www.mariab.pk/products/sf-ef23-16r1-pink
3 Piece Embroidered Suit | SF-EF23-16R1,"Rs.45,990",Not Available,https://www.mariab.pk/cdn/shop/files/SFEf2316R1OffwhiteFront_A.jpg?v=1745847681,https://www.mariab.pk/products/sf-ef23-16r1-off-white
3 PIECE DYED LAWN SUIT | DW-EF23-41,"Rs.16,290",Pink,https://www.mariab.pk/cdn/shop/files/DWEf2341PinkFront_A.jpg?v=1745847588,https://www.mariab.pk/products/dw-ef23-41-pink
3 Piece Embroidered Dobby Suit |  DW-EA25-66,"Rs.25,490",Light,https://www.mariab.pk/cdn/shop/files/DW_EA_25_66_Front_A.jpg?v=1746616176,https://www.mariab.pk/products/dw-ea25-66-light-green
3 Piece Embroidered Lawn Suit |  DW-EA25-57,"Rs.28,490",Pink,https://www.mariab.pk/cdn/shop/files/DWEA2557PinkFront_A.jpg?v=1745827579,https://www.mariab.pk/products/dw-ea25-57-pink
3 Piece Embroidered Dobby Suit |  DW-EA25-25,"Rs.26,490",Pink,https://www.mariab.pk/cdn/shop/files/DWEA2525PinkFront_A.jpg?v=1745827762,https://www.mariab.pk/products/dw-ea25-25-pink
3 Piece Embroidered Lawn Suit |  DW-EA25-08,"Rs.23,990",Pink,https://www.mariab.pk/cdn/shop/files/DWEA2508PinkFront_A.jpg?v=1745828321,https://www.mariab.pk/products/dw-ea25-08-pink
3 Piece Embroidered Lawn Suit |  DW-EA25-08,"Rs.23,990",Black,https://www.mariab.pk/cdn/shop/files/DWEA2508BlackFront_A.jpg?v=1745828367,https://www.mariab.pk/products/dw-ea25-08-black
3 Piece Embroidered Dobby Suit |  DW-EA25-05,"Rs.22,490",Lilac,https://www.mariab.pk/cdn/shop/files/DWEA2505Front_A.jpg?v=1745828425,https://www.mariab.pk/products/dw-ea25-05-lilac
3 Piece Embroidered Lawn Suit |  DW-EA25-57,"Rs.28,490",Grey,https://www.mariab.pk/cdn/shop/files/DWEA2557GrayFront_A.jpg?v=1745829395,https://www.mariab.pk/products/dw-ea25-57-grey
3 Piece Embroidered Lawn Suit |  DW-EA25-17,"Rs.24,490",Rust,https://www.mariab.pk/cdn/shop/files/DWEA2517RustFront_A.jpg?v=1745575339,https://www.mariab.pk/products/dw-ea25-17-rust
3 Piece Embroidered Lawn Suit |  DW-EA25-74,"Rs.27,990",Purple,https://www.mariab.pk/cdn/shop/files/DWEA2574MagentaFront_A.jpg?v=1745574673,https://www.mariab.pk/products/dw-ea25-74-purple
3 Piece Embroidered Lawn Suit |  DW-EA25-12,"Rs.23,990",Red,https://www.mariab.pk/cdn/shop/files/DWEA2512RedFront_A.jpg?v=1745574621,https://www.mariab.pk/products/dw-ea25-12-red
3 Piece Embroidered Dobby Lawn Suit | DW-EF25-35,"Rs.25,990",Off,https://www.mariab.pk/cdn/shop/files/DWEf2535OffwhiteFront_A.jpg?v=1745505410,https://www.mariab.pk/products/dw-ef25-35-off-white
3 Piece Embroidered Dobby Suit | DW-EF25-06,"Rs.19,990",Sea,https://www.mariab.pk/cdn/shop/files/DWEf2506GreenFront_A.jpg?v=1745505361,https://www.mariab.pk/products/dw-ef25-06-sea-green
3 Piece Embroidered Dobby Suit | MKD-EA25-21,"Rs.9,490",Blue,https://www.mariab.pk/cdn/shop/files/MKDEA2521BlueFront_A.jpg?v=1745505308,https://www.mariab.pk/products/mkd-ea25-21-blue
3 Piece Embroidered Raw Silk Suit | MKS-EA25-52,"Rs.12,990",Green,https://www.mariab.pk/cdn/shop/files/MksEA2552GreenFront_A.jpg?v=1745505248,https://www.mariab.pk/products/mks-ea25-52-green
3 Piece Embroidered Lawn Suit |  DW-EA25-21,"Rs.22,990",Red,https://www.mariab.pk/cdn/shop/files/DWEA2521RedFront_A.jpg?v=1745505203,https://www.mariab.pk/products/dw-ea25-21-red
3 Piece Embroidered Raw Silk Suit | MKS-EA25-51,"Rs.14,990",Black,https://www.mariab.pk/cdn/shop/files/MksEA2551BlackFront_A.jpg?v=1745482144,https://www.mariab.pk/products/mks-ea25-51-black
3 Piece Embroidered Raw Silk Suit | MKS-EA25-07,"Rs.13,990",Blue,https://www.mariab.pk/cdn/shop/files/MkSEA2507BlueFront_A.jpg?v=1745480914,https://www.mariab.pk/products/mks-ea25-07-blue
3 Piece Embroidered Lawn Suit | MKD-EA25-07,"Rs.8,990",Purple,https://www.mariab.pk/cdn/shop/files/MkDEA2507PurpalFront_A.jpg?v=1745480828,https://www.mariab.pk/products/mkd-ea25-07-purple
3 Piece Embroidered Lawn Suit |  DW-EA25-74,"Rs.27,990",Turquoise,https://www.mariab.pk/cdn/shop/files/DWEA2574Front_A.jpg?v=1745480756,https://www.mariab.pk/products/dw-ea25-74-turquoise
3 Piece Embroidered Dobby Suit |  DW-EA25-40,"Rs.18,990",Off,https://www.mariab.pk/cdn/shop/files/DW_EA_25_40_Offwhite_Front_A.jpg?v=1745480682,https://www.mariab.pk/products/dw-ea25-40-off-white
3 Piece Embroidered Dobby Suit | DW-EF25-06,"Rs.19,990",Black,https://www.mariab.pk/cdn/shop/files/DW_EF_25_06_Black_Front_A.jpg?v=1746616681,https://www.mariab.pk/products/dw-ef25-06-black
3 Piece Embroidered Paper Cotton Jacquard Suit |  DW-EA25-90,"Rs.21,490",Coffee,https://www.mariab.pk/cdn/shop/files/DWEA2590CoffeeFront_A.jpg?v=1745311842,https://www.mariab.pk/products/dw-ea25-90-coffee
3 Piece Embroidered Masoori Lawn Suit |  DW-EA25-77,"Rs.29,990",Pink,https://www.mariab.pk/cdn/shop/files/DWEA2577BeigeFront_A.jpg?v=1745311785,https://www.mariab.pk/products/dw-ea25-77-beige
3 Piece Embroidered Dobby Suit |  DW-EA25-67,"Rs.23,490",Black,https://www.mariab.pk/cdn/shop/files/DW_EA_25_67_Black_Front_A.jpg?v=1746616315,https://www.mariab.pk/products/dw-ea25-67-black
3 Piece Embroidered Dobby Suit |  DW-EA25-40,"Rs.18,990",Magenta,https://www.mariab.pk/cdn/shop/files/DWEA2540Front_A.jpg?v=1745311693,https://www.mariab.pk/products/dw-ea25-40-magenta
3 Piece Embroidered Polyester Net Suit |  DW-EA25-124,"Rs.26,990",Pink,https://www.mariab.pk/cdn/shop/files/DWEA25124PinkFront_A.jpg?v=1745311654,https://www.mariab.pk/products/dw-ea25-124-pink
3 Piece Embroidered Lawn Suit |  DW-EA25-121,"Rs.26,990",Coffee,https://www.mariab.pk/cdn/shop/files/DWEA25121CoffeeFront_A.jpg?v=1745311613,https://www.mariab.pk/products/dw-ea25-121-coffee
3 Piece Embroidered Raw Silk Suit | MKS-EA25-46,"Rs.14,990",Mouse,https://www.mariab.pk/cdn/shop/files/MksEa2546CloudyMouseFront_A.jpg?v=1745311563,https://www.mariab.pk/products/mks-ea25-46-moss-grey
3 Piece Embroidered Poly Organza Suit | MKS-EA25-41,"Rs.14,590",Pink,https://www.mariab.pk/cdn/shop/files/MksEA2541OringeFront_A.jpg?v=1745244593,https://www.mariab.pk/products/mks-ea25-41-orange
3 Piece Embroidered Poly Organza Suit | MKS-EA25-41,"Rs.14,590",Blue,https://www.mariab.pk/cdn/shop/files/Mks_EA_25_41_Blue_Front_A.jpg?v=1745936983,https://www.mariab.pk/products/mks-ea25-41-blue
3 Piece Embroidered Lawn Suit |  DW-EA25-69,"Rs.26,990",Maroon,https://www.mariab.pk/cdn/shop/files/DWEA2569MaroonFront_A.jpg?v=1745244507,https://www.mariab.pk/products/dw-ea25-69-maroon
3 Piece Embroidered Raw Silk Suit | MKS-EA25-30,"Rs.12,990",Orange,https://www.mariab.pk/cdn/shop/files/MKSEA2530OrangeFront_A.jpg?v=1745237157,https://www.mariab.pk/products/mks-ea25-30-orange
3 Piece Embroidered Khadi Net Suit | MKS-EA25-19,"Rs.11,490",Pink,https://www.mariab.pk/cdn/shop/files/MKSEA2519PinkFront_A.jpg?v=1745237106,https://www.mariab.pk/products/mks-ea25-19-pink
3 Piece Embroidered Dobby Suit | MKD-EA25-05,"Rs.7,990",Black,https://www.mariab.pk/cdn/shop/files/MkdEA2505BlackFront_A.jpg?v=1745237049,https://www.mariab.pk/products/mkd-ea25-05-black
3 Piece Embroidered Lawn Suit | MKD-EA25-03,"Rs.10,990",White,https://www.mariab.pk/cdn/shop/files/MKDEA2503Front_A.jpg?v=1745236995,https://www.mariab.pk/products/mkd-ea25-03-white
3 Piece Embroidered Raw Silk Suit | MKS-EA25-51,"Rs.14,990",Red,https://www.mariab.pk/cdn/shop/files/MksEA2551Front_A.jpg?v=1745236944,https://www.mariab.pk/products/mks-ea25-51-red
3 Piece Embroidered Dobby Suit | MKD-EA25-42,"Rs.8,290",White,https://www.mariab.pk/cdn/shop/files/MKDEA2542WhiteFront_A.jpg?v=1745236894,https://www.mariab.pk/products/mkd-ea25-42-white
3 Piece Embroidered Raw Silk Suit | MKS-EA25-30,"Rs.12,990",Purple,https://www.mariab.pk/cdn/shop/files/Mks_EA_25_30_Purpal_Front_A.jpg?v=1745236139,https://www.mariab.pk/products/mks-ea25-30-purple
3 Piece Embroidered Dobby Suit | MKD-EA25-21,"Rs.9,490",Pink,https://www.mariab.pk/cdn/shop/files/MKDEA2521PinkFront_A.jpg?v=1745220235,https://www.mariab.pk/products/mkd-ea25-21-pink
3 Piece Embroidered Lawn Suit | MKD-EA25-20,"Rs.8,990",Purple,https://www.mariab.pk/cdn/shop/files/MKDEA2520PurpleFront_A.jpg?v=1745220298,https://www.mariab.pk/products/mkd-ea25-20-purple
3 Piece Embroidered Lawn Suit | MKD-EA25-20,"Rs.8,990",Pink,https://www.mariab.pk/cdn/shop/files/MKDEA2520PinkFront_A.jpg?v=1745220344,https://www.mariab.pk/products/mkd-ea25-20-pink
3 Piece Embroidered Lawn Suit | MKD-EA25-12,"Rs.7,990",Orange,https://www.mariab.pk/cdn/shop/files/MkdEA2512OrangeFront_A.jpg?v=1745220416,https://www.mariab.pk/products/mkd-ea25-12-orange
3 Piece Embroidered Dobby Suit | MKD-EA25-01,"Rs.8,490",Pink,https://www.mariab.pk/cdn/shop/files/MkdEA2501PinkFront_A.jpg?v=1745220469,https://www.mariab.pk/products/mkd-ea25-01-pink
3 Piece Embroidered Dobby Suit |  DW-EA25-81,"Rs.22,990",Pink,https://www.mariab.pk/cdn/shop/files/DWEA2581PinkFront_A.jpg?v=1745220521,https://www.mariab.pk/products/dw-ea25-81-pink
3 Piece Embroidered Dobby Suit |  DW-EA25-81,"Rs.22,990",Ferozi,https://www.mariab.pk/cdn/shop/files/DWEA2581FeroziFront_A.jpg?v=1745220561,https://www.mariab.pk/products/dw-ea25-81-ferozi
3 Piece Printed Raw Silk Suit |  DW-EA25-56,"Rs.23,490",Black,https://www.mariab.pk/cdn/shop/files/DWEA2556BlackFront_A.jpg?v=1745220625,https://www.mariab.pk/products/dw-ea25-56-black
3 Piece Embroidered Poly Organza Suit | MKS-EA25-47,"Rs.13,990",Purple,https://www.mariab.pk/cdn/shop/files/MksEA2547Front_A.jpg?v=1745056751,https://www.mariab.pk/products/mks-ea25-47-purple
3 Piece Embroidered Dobby Suit | MKD-EA25-41,"Rs.8,790",Green,https://www.mariab.pk/cdn/shop/files/MKDEA2541GreenFront_A.jpg?v=1745056804,https://www.mariab.pk/products/mkd-ea25-41-green
3 Piece Embroidered Lawn Suit | MKD-EA25-18,"Rs.9,990",Pink,https://www.mariab.pk/cdn/shop/files/MKDEA2518PinkFront_A.jpg?v=1745058774,https://www.mariab.pk/products/mkd-ea25-18-pink
3 Piece Embroidered Lawn Suit | MKD-EA25-12,"Rs.7,990",Green,https://www.mariab.pk/cdn/shop/files/MKDEA2512GreenFront_A.jpg?v=1745058821,https://www.mariab.pk/products/mkd-ea25-12-green
3 Piece Embroidered Lawn Suit | MKD-EA25-08,"Rs.10,590",Orange,https://www.mariab.pk/cdn/shop/files/MkdEA2508OrangeFront_A.jpg?v=1745058906,https://www.mariab.pk/products/mkd-ea25-08-orange
3 Piece Embroidered Lawn Suit | MKD-EA25-03,"Rs.10,990",Black,https://www.mariab.pk/cdn/shop/files/MkdEA2503BlackFront_A.jpg?v=1745058959,https://www.mariab.pk/products/mkd-ea25-03-black
3 Piece Embroidered Lawn Suit |  DW-EA25-85,"Rs.23,490",Maroon,https://www.mariab.pk/cdn/shop/files/DWEA2585RedFront_A.jpg?v=1745059017,https://www.mariab.pk/products/dw-ea25-85-maroon
3 Piece Embroidered Lawn Suit |  DW-EA25-85,"Rs.23,490",Black,https://www.mariab.pk/cdn/shop/files/DWEA2585BlackFront_A.jpg?v=1745059231,https://www.mariab.pk/products/dw-ea25-85-black
3 Piece Embroidered Dobby Suit |  DW-EA25-68,"Rs.22,490",Navy,https://www.mariab.pk/cdn/shop/files/DWEA2568BlueFront_A.jpg?v=1745059371,https://www.mariab.pk/products/dw-ea25-68-navy-blue
3 Piece Embroidered Dobby Suit |  DW-EA25-68,"Rs.22,490",Maroon,https://www.mariab.pk/cdn/shop/files/DWEA2568RedFront_A.jpg?v=1745059466,https://www.mariab.pk/products/dw-ea25-68-maroon
3 Piece Embroidered Lawn Suit |  DW-EA25-65,"Rs.25,990",Off,https://www.mariab.pk/cdn/shop/files/DWEA2565OffwhiteFront_A.jpg?v=1745059545,https://www.mariab.pk/products/dw-ea25-65-off-white
3 Piece Embroidered Lawn Suit |  DW-EA25-65,"Rs.25,990",Maroon,https://www.mariab.pk/cdn/shop/files/DWEA2565RedFront_B.jpg?v=1745059641,https://www.mariab.pk/products/dw-ea25-65-maroon
3 Piece Embroidered Lawn Suit |  DW-EA25-61,"Rs.26,990",Teal,https://www.mariab.pk/cdn/shop/files/DW_EA_25_61_Front_A.jpg?v=1746616034,https://www.mariab.pk/products/dw-ea25-61-teal
3 Piece Embroidered Lawn Suit |  DW-EA25-61,"Rs.26,990",Red,https://www.mariab.pk/cdn/shop/files/DWEA2561RedFront_A.jpg?v=1745059808,https://www.mariab.pk/products/dw-ea25-61-red
3 Piece Embroidered Lawn Suit |  DW-EA25-21,"Rs.22,990",Blue,https://www.mariab.pk/cdn/shop/files/DWEA2521BlueFront_A.jpg?v=1745059874,https://www.mariab.pk/products/dw-ea25-21-blue
3 Piece Embroidered Lawn Suit |  DW-EA25-11,"Rs.23,990",Pink,https://www.mariab.pk/cdn/shop/files/DWEA2511PinkFront_A.jpg?v=1745059947,https://www.mariab.pk/products/dw-ea25-11-pink
3 Piece Embroidered Lawn Suit |  DW-EA25-11,"Rs.23,990",Blue,https://www.mariab.pk/cdn/shop/files/DWEA2511BlueFront_A.jpg?v=1745059996,https://www.mariab.pk/products/dw-ea25-11-blue
Embroidered Chiffon Saree | SF-EF25-38,"Rs.39,990",Peach,https://www.mariab.pk/cdn/shop/files/SFEF2438Front_A.jpg?v=1744446587,https://www.mariab.pk/products/sf-ef25-38-peach
3 Piece Embroidered Raw Silk Suit | SF-EF25-27,"Rs.58,990",Magenta,https://www.mariab.pk/cdn/shop/files/SF_Ef_25_28_Front_A_ce7b91a4-346a-413e-bfe4-4f47c22a5f32.jpg?v=1743077458,https://www.mariab.pk/products/sf-ef25-27-magenta
3 Piece Embroidered Organza Suit | SF-EF25-03,"Rs.53,990",Pink,https://www.mariab.pk/cdn/shop/files/SF_Ef_25_03_Pink_Front_A.jpg?v=1743665893,https://www.mariab.pk/products/sf-ef25-03-pink
2 Piece Embroidered Polyester Net Suit | MKS-EF25-38,"Rs.10,990",Yellow,https://www.mariab.pk/cdn/shop/files/MksEF2538YellowFront_A.jpg?v=1742997578,https://www.mariab.pk/products/mks-ef25-38-yellow
3 Piece Embroidered Organza Suit | SF-EF25-53,"Rs.52,990",Ice,https://www.mariab.pk/cdn/shop/files/SFEF2553Front_A_2.jpg?v=1742655323,https://www.mariab.pk/products/sf-ef25-53-ice-blue
3 Piece Embroidered Organza Suit | SF-EF25-15,"Rs.39,990",Grey,https://www.mariab.pk/cdn/shop/files/SFEF2415Front_A.jpg?v=1742655404,https://www.mariab.pk/products/sf-ef25-15-grey
3 Piece Embroidered Raw Silk Suit | SF-EF25-32,"Rs.54,990",Beige,https://www.mariab.pk/cdn/shop/files/SF-EF25-32_Front_A.jpg?v=1743061002,https://www.mariab.pk/products/sf-ef25-32-beige
3 Piece Embroidered Zari Net Suit | SF-EF25-30,"Rs.49,990",Pink,https://www.mariab.pk/cdn/shop/files/SFEF2530Front_A_9cfcdadf-6ce8-45bf-b8cb-a793a2823079.jpg?v=1742580517,https://www.mariab.pk/products/sf-ef25-30-pink
3 Piece Embroidered Zari Net Suit | SF-EF25-30,"Rs.49,990",Ice,https://www.mariab.pk/cdn/shop/files/SFEF2530IceBlueFront_A.jpg?v=1742580437,https://www.mariab.pk/products/sf-ef25-30-ice-blue
3 Piece Embroidered Organza Suit | SF-EF25-28,"Rs.47,990",Purple,https://www.mariab.pk/cdn/shop/files/35A6202.jpg?v=1742814852,https://www.mariab.pk/products/sf-ef25-28-purple
2 Piece Embroidered Polyester Net Suit | MKS-EF25-38,"Rs.10,990",Pink,https://www.mariab.pk/cdn/shop/files/MksEF2538OffwhiteFront_A.jpg?v=1742469250,https://www.mariab.pk/products/mks-ef25-38-pink
3 Piece Embroidered Organza Suit | SF-EF25-28,"Rs.47,990",Sea,https://www.mariab.pk/cdn/shop/files/SFEF2528GreenFront_A.jpg?v=1742305943,https://www.mariab.pk/products/sf-ef25-28-sea-green
3 Piece Embroidered Polyester Net Suit | MKS-EF25-50,"Rs.11,990",Pink,https://www.mariab.pk/cdn/shop/files/MksEF2550Front_A.jpg?v=1742305872,https://www.mariab.pk/products/mks-ef25-50-ice-blue
3 Piece Dyed Cambric Suit | MKD-EF25-41,"Rs.10,490",Green,https://www.mariab.pk/cdn/shop/files/MKD-EF25-41GreenFront_A.jpg?v=1742305731,https://www.mariab.pk/products/mkd-ef25-41-green
